./arch/arm/mach-davinci/board-dm644x-evm.c, 18442, 3968
./arch/arm/mach-davinci/board-dm646x-evm.c, 18048, 1818
./arch/arm/mach-davinci/board-mityomapl138.c, 13452, 1337
./arch/arm/mach-davinci/board-neuros-osd2.c, 4817, 1856
./arch/arm/mach-davinci/board-omapl138-hawk.c, 9161, 732
./arch/arm/mach-davinci/board-sffsdr.c, 3042, 1445
./arch/arm/mach-davinci/common.c, 1739, 662
./arch/arm/mach-davinci/cpuidle.c, 1914, 445
./arch/arm/mach-davinci/da830.c, 29607, 797
./arch/arm/mach-davinci/da850.c, 22053, 1432
./arch/arm/mach-davinci/devices-da8xx.c, 27126, 1261
./arch/arm/mach-davinci/devices.c, 6823, 1409
./arch/arm/mach-davinci/dm355.c, 19530, 1600
./arch/arm/mach-davinci/dm365.c, 29345, 1122
./arch/arm/mach-davinci/dm644x.c, 17175, 1361
./arch/arm/mach-davinci/dm646x.c, 17624, 1162
./arch/arm/mach-davinci/mux.c, 1971, 639
./arch/arm/mach-davinci/pdata-quirks.c, 4463, 306
./arch/arm/mach-davinci/pm.c, 3695, 610
./arch/arm/mach-davinci/pm_domain.c, 627, 361
./arch/arm/mach-davinci/serial.c, 1757, 1009
./arch/arm/mach-davinci/sram.c, 1225, 611
./arch/arm/mach-davinci/time.c, 8722, 1636
./arch/arm/mach-davinci/usb-da8xx.c, 3293, 200
./arch/arm/mach-davinci/usb.c, 1795, 236
./arch/arm/mach-digicolor/digicolor.c, 243, 232
./arch/arm/mach-dove/cm-a510.c, 1686, 498
./arch/arm/mach-dove/common.c, 10433, 3520
./arch/arm/mach-dove/dove-db-setup.c, 1883, 877
./arch/arm/mach-dove/irq.c, 1533, 292
./arch/arm/mach-dove/mpp.c, 3278, 693
./arch/arm/mach-dove/pcie.c, 4787, 463
./arch/arm/mach-ebsa110/core.c, 5674, 1686
./arch/arm/mach-ebsa110/io.c, 6185, 3347
./arch/arm/mach-ebsa110/leds.c, 1099, 318
./arch/arm/mach-efm32/dtmachine.c, 324, 0
./arch/arm/mach-ep93xx/adssphere.c, 754, 444
./arch/arm/mach-ep93xx/clock.c, 13358, 1607
./arch/arm/mach-ep93xx/core.c, 21218, 7418
./arch/arm/mach-ep93xx/crunch.c, 1444, 620
./arch/arm/mach-ep93xx/dma.c, 2415, 1419
./arch/arm/mach-ep93xx/edb93xx.c, 6967, 2667
./arch/arm/mach-ep93xx/gesbc9312.c, 760, 457
./arch/arm/mach-ep93xx/micro9.c, 2161, 1404
./arch/arm/mach-ep93xx/simone.c, 2583, 922
./arch/arm/mach-ep93xx/snappercl15.c, 3632, 675
./arch/arm/mach-ep93xx/timer-ep93xx.c, 3395, 1170
./arch/arm/mach-ep93xx/ts72xx.c, 9108, 2875
./arch/arm/mach-ep93xx/vision_ep9307.c, 6388, 2537
./arch/arm/mach-exynos/exynos.c, 4362, 1007
./arch/arm/mach-exynos/firmware.c, 5209, 779
./arch/arm/mach-exynos/mcpm-exynos.c, 6204, 2018
./arch/arm/mach-exynos/platsmp.c, 6954, 3044
./arch/arm/mach-exynos/pm.c, 5860, 1420
./arch/arm/mach-exynos/suspend.c, 14771, 2472
./arch/arm/mach-footbridge/cats-hw.c, 1557, 515
./arch/arm/mach-footbridge/cats-pci.c, 1112, 320
./arch/arm/mach-footbridge/common.c, 4630, 1845
./arch/arm/mach-footbridge/dc21285-timer.c, 3099, 201
./arch/arm/mach-footbridge/dc21285.c, 7750, 1160
./arch/arm/mach-footbridge/dma.c, 838, 315
./arch/arm/mach-footbridge/ebsa285-pci.c, 960, 142
./arch/arm/mach-footbridge/ebsa285.c, 2312, 325
./arch/arm/mach-footbridge/isa-irq.c, 3416, 970
./arch/arm/mach-footbridge/isa-rtc.c, 644, 620
./arch/arm/mach-footbridge/isa-timer.c, 757, 128
./arch/arm/mach-footbridge/isa.c, 1808, 311
./arch/arm/mach-footbridge/netwinder-hw.c, 11491, 2951
./arch/arm/mach-footbridge/netwinder-pci.c, 976, 326
./arch/arm/mach-footbridge/personal-pci.c, 1102, 335
./arch/arm/mach-footbridge/personal.c, 434, 136
./arch/arm/mach-gemini/board-dt.c, 982, 490
./arch/arm/mach-highbank/highbank.c, 3822, 677
./arch/arm/mach-highbank/pm.c, 924, 632
./arch/arm/mach-highbank/system.c, 311, 632
./arch/arm/mach-hisi/hisilicon.c, 771, 715
./arch/arm/mach-hisi/hotplug.c, 5713, 979
./arch/arm/mach-hisi/platmcpm.c, 7741, 1019
./arch/arm/mach-hisi/platsmp.c, 4249, 444
./arch/arm/mach-imx/3ds_debugboard.c, 4781, 973
./arch/arm/mach-imx/anatop.c, 4123, 947
./arch/arm/mach-imx/avic.c, 4890, 2027
./arch/arm/mach-imx/cpu-imx25.c, 740, 413
./arch/arm/mach-imx/cpu-imx27.c, 763, 1144
./arch/arm/mach-imx/cpu-imx31.c, 1450, 379
./arch/arm/mach-imx/cpu-imx35.c, 583, 341
./arch/arm/mach-imx/cpu-imx5.c, 2306, 1002
./arch/arm/mach-imx/cpu.c, 3319, 245
./arch/arm/mach-imx/cpuidle-imx5.c, 692, 246
./arch/arm/mach-imx/cpuidle-imx6q.c, 1440, 607
./arch/arm/mach-imx/cpuidle-imx6sl.c, 856, 347
./arch/arm/mach-imx/cpuidle-imx6sx.c, 1741, 919
./arch/arm/mach-imx/ehci-imx27.c, 1661, 646
./arch/arm/mach-imx/ehci-imx31.c, 1661, 646
./arch/arm/mach-imx/ehci-imx35.c, 2123, 635
./arch/arm/mach-imx/gpc.c, 5983, 905
./arch/arm/mach-imx/hotplug.c, 885, 650
./arch/arm/mach-imx/imx27-dt.c, 500, 337
./arch/arm/mach-imx/imx31-dt.c, 345, 337
./arch/arm/mach-imx/iomux-imx31.c, 2877, 1317
./arch/arm/mach-imx/iomux-v1.c, 3802, 993
